Date;Day;Month;Year;Customer_Age;Age_Group;Customer_Gender;Country;State;Product_Category;Sub_Category;Product;Order_Quantity;Unit_Cost;Unit_Price;Profit;Total_Cost;Total_Price
2016-04-24;24;April;2016;29;Young Adults;M;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5
2014-05-08;8;May;2014;29;Young Adults;M;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;15;2;5;45;30;75
2016-05-08;8;May;2016;29;Young Adults;M;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;15;2;5;45;30;75
2014-06-03;3;June;2014;29;Young Adults;M;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;66;44;110
2016-06-03;3;June;2016;29;Young Adults;M;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2014-06-11;11;June;2014;29;Young Adults;M;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45
2016-06-11;11;June;2016;29;Young Adults;M;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;33;22;55
2013-10-30;30;October;2013;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;33;22;55
2013-10-30;30;October;2013;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;69;46;115
2015-10-30;30;October;2015;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;10;2;5;30;20;50
2015-10-30;30;October;2015;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;75;50;125
2014-03-05;5;March;2014;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2014-03-05;5;March;2014;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;24;2;5;72;48;120
2016-03-05;5;March;2016;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2016-03-05;5;March;2016;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;24;2;5;72;48;120
2014-05-16;16;May;2014;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45
2014-05-16;16;May;2014;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;26;2;5;78;52;130
2016-05-16;16;May;2016;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;33;22;55
2016-05-16;16;May;2016;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;26;2;5;78;52;130
2014-05-20;20;May;2014;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;66;44;110
2014-05-20;20;May;2014;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;84;56;140
2016-05-20;20;May;2016;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;24;2;5;72;48;120
2016-05-20;20;May;2016;35;Adults;M;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;87;58;145
2013-12-30;30;December;2013;62;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45
2015-12-30;30;December;2015;62;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;10;2;5;30;20;50
2014-01-09;9;January;2014;62;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;10;2;5;30;20;50
2014-01-09;9;January;2014;62;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;6;2;5;18;12;30
2016-01-09;9;January;2016;62;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;21;14;35
2016-01-09;9;January;2016;62;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;21;14;35
2013-11-18;18;November;2013;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25
2013-11-18;18;November;2013;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;75;50;125
2015-11-18;18;November;2015;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;6;4;10
2015-11-18;18;November;2015;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;81;54;135
2014-02-10;10;February;2014;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;54;36;90
2014-02-10;10;February;2014;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;21;14;35
2016-02-10;10;February;2016;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;54;36;90
2016-02-10;10;February;2016;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;21;14;35
2014-05-22;22;May;2014;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;12;2;5;36;24;60
2016-05-22;22;May;2016;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45
2014-07-02;2;July;2014;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;16;2;5;48;32;80
2014-07-02;2;July;2014;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2016-07-02;2;July;2016;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;16;2;5;48;32;80
2016-07-02;2;July;2016;44;Adults;F;United States;Oregon;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;54;36;90
2013-09-22;22;September;2013;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;6;2;5;18;12;30
2015-09-22;22;September;2015;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;3;2;5;9;6;15
2013-10-12;12;October;2013;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;42;28;70
2013-10-12;12;October;2013;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;24;2;5;72;48;120
2015-10-12;12;October;2015;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;33;22;55
2015-10-12;12;October;2015;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;66;44;110
2013-11-06;6;November;2013;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2015-11-06;6;November;2015;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;54;36;90
2013-12-05;5;December;2013;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;24;16;40
2013-12-05;5;December;2013;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;33;22;55
2015-12-05;5;December;2015;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;21;14;35
2015-12-05;5;December;2015;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;24;16;40
2014-01-15;15;January;2014;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25
2014-01-15;15;January;2014;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;87;58;145
2016-01-15;15;January;2016;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;6;4;10
2016-01-15;15;January;2016;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;87;58;145
2014-01-21;21;January;2014;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;69;46;115
2016-01-21;21;January;2016;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2014-01-25;25;January;2014;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;21;14;35
2014-01-25;25;January;2014;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45
2016-01-25;25;January;2016;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;24;16;40
2016-01-25;25;January;2016;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;24;16;40
2014-01-27;27;January;2014;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;12;8;20
2014-01-27;27;January;2014;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;6;2;5;18;12;30
2016-01-27;27;January;2016;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;3;2;5;9;6;15
2016-01-27;27;January;2016;44;Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;24;16;40
2013-11-29;29;November;2013;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2013-11-29;29;November;2013;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;24;16;40
2015-11-29;29;November;2015;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;54;36;90
2015-11-29;29;November;2015;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45
2014-02-04;4;February;2014;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;26;2;5;78;52;130
2016-02-04;4;February;2016;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;81;54;135
2014-04-12;12;April;2014;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2016-04-12;12;April;2016;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;54;36;90
2014-04-28;28;April;2014;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;81;54;135
2014-04-28;28;April;2014;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;75;50;125
2016-04-28;28;April;2016;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;84;56;140
2016-04-28;28;April;2016;59;Adults;F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;69;46;115
2013-11-20;20;November;2013;59;Adults;M;United States;Washington;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;42;28;70
2013-11-20;20;November;2013;59;Adults;M;United States;Washington;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25
2015-11-20;20;November;2015;59;Adults;M;United States;Washington;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;39;26;65
2015-11-20;20;November;2015;59;Adults;M;United States;Washington;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25
2013-09-26;26;September;2013;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;15;3;9;90;45;135
2015-09-26;26;September;2015;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;15;3;9;90;45;135
2013-09-28;28;September;2013;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;19;3;9;114;57;171
2013-09-28;28;September;2013;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;17;3;9;102;51;153
2015-09-28;28;September;2015;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;17;3;9;102;51;153
2015-09-28;28;September;2015;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;17;3;9;102;51;153
2014-01-28;28;January;2014;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;17;3;9;102;51;153
2016-01-28;28;January;2016;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;17;3;9;102;51;153
2014-04-18;18;April;2014;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;2;3;9;12;6;18
2014-04-18;18;April;2014;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;6;3;9;36;18;54
2016-04-18;18;April;2016;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;2;3;9;12;6;18
2016-04-18;18;April;2016;56;Adults;M;United States;California;Accessories;Bottles and Cages;Road Bottle Cage;6;3;9;36;18;54
2013-08-08;8;August;2013;20;Youth;F;Canada;Ontario;Accessories;Bottles and Cages;Road Bottle Cage;15;3;9;90;45;135
2015-08-08;8;August;2015;20;Youth;F;Canada;Ontario;Accessories;Bottles and Cages;Road Bottle Cage;14;3;9;84;42;126
2014-04-22;22;April;2014;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;17;3;9;102;51;153
2014-04-22;22;April;2014;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;21;3;9;126;63;189
2016-04-22;22;April;2016;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;15;3;9;90;45;135
2016-04-22;22;April;2016;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;21;3;9;126;63;189
2014-06-05;5;June;2014;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;28;3;9;168;84;252
2014-06-05;5;June;2014;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;11;3;9;66;33;99
2016-06-05;5;June;2016;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;30;3;9;180;90;270
2016-06-05;5;June;2016;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;10;3;9;60;30;90
2014-06-07;7;June;2014;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;5;3;9;30;15;45
2016-06-07;7;June;2016;41;Adults;M;Australia;Queensland;Accessories;Bottles and Cages;Road Bottle Cage;3;3;9;18;9;27
2014-06-11;11;June;2014;41;Adults;M;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;30;2;5;90;60;150
2014-06-11;11;June;2014;41;Adults;M;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;75;50;125
2016-06-11;11;June;2016;41;Adults;M;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;84;56;140
2016-06-11;11;June;2016;41;Adults;M;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;75;50;125
2013-08-05;5;August;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;21;14;35
2013-08-05;5;August;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2015-08-05;5;August;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;12;8;20
2015-08-05;5;August;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;60;40;100
2013-09-16;16;September;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;24;2;5;72;48;120
2013-09-16;16;September;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;30;2;5;90;60;150
2015-09-16;16;September;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;26;2;5;78;52;130
2015-09-16;16;September;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;31;2;5;93;62;155
2013-10-20;20;October;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45
2015-10-20;20;October;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;6;2;5;18;12;30
2013-11-03;3;November;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;3;2;5;9;6;15
2013-11-03;3;November;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25
2015-11-03;3;November;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25
2015-11-03;3;November;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;15;10;25
2013-12-18;18;December;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;84;56;140
2013-12-18;18;December;2013;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;21;2;5;63;42;105
2015-12-18;18;December;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;81;54;135
2015-12-18;18;December;2015;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;69;46;115
2014-01-13;13;January;2014;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;15;2;5;45;30;75
2016-01-13;13;January;2016;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;17;2;5;51;34;85
2014-01-14;14;January;2014;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;39;26;65
2014-01-14;14;January;2014;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;27;18;45
2016-01-14;14;January;2016;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;33;22;55
2016-01-14;14;January;2016;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;8;2;5;24;16;40
2014-05-05;5;May;2014;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;84;56;140
2014-05-05;5;May;2014;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;42;28;70
2016-05-05;5;May;2016;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;87;58;145
2016-05-05;5;May;2016;25;Young Adults;F;Canada;British Columbia;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;39;26;65
2013-08-16;16;August;2013;28;Young Adults;M;Canada;British Columbia;Accessories;Bottles and Cages;Road Bottle Cage;22;3;9;132;66;198
